Anime Name,Link
Cardfight!! Vanguard: will+Dress Season 3,https://anime4up.rest/episode/cardfight-vanguard-willdress-season-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Dark Gathering,https://anime4up.rest/episode/dark-gathering-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Undead Girl Murder Farce,https://anime4up.rest/episode/undead-girl-murder-farce-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Jujutsu Kaisen 2nd Season Recap,https://anime4up.rest/episode/jujutsu-kaisen-2nd-season-recap-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-2/
Shiro Seijo to Kuro Bokushi,https://anime4up.rest/episode/shiro-seijo-to-kuro-bokushi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Dragon Ball Heroes,https://anime4up.rest/episode/dragon-ball-heroes-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-50/
Lv1 Maou to One Room Yuusha,https://anime4up.rest/episode/lv1-maou-to-one-room-yuusha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Watashi no Shiawase na Kekkon,https://anime4up.rest/episode/watashi-no-shiawase-na-kekkon-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Niehime to Kemono no Ou,https://anime4up.rest/episode/niehime-to-kemono-no-ou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Bungou Stray Dogs 5th Season,https://anime4up.rest/episode/bungou-stray-dogs-5th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,https://anime4up.rest/episode/jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Shiguang Dailiren II مدبلج,https://anime4up.rest/episode/shiguang-dailiren-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Shiguang Dailiren II مدبلج,https://anime4up.rest/episode/shiguang-dailiren-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Shiguang Dailiren II مدبلج,https://anime4up.rest/episode/shiguang-dailiren-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Shiguang Dailiren II مدبلج,https://anime4up.rest/episode/shiguang-dailiren-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Yumemiru Danshi wa Genjitsushugisha,https://anime4up.rest/episode/yumemiru-danshi-wa-genjitsushugisha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Suki na Ko ga Megane wo Wasureta,https://anime4up.rest/episode/suki-na-ko-ga-megane-wo-wasureta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Jujutsu Kaisen 2nd Season Recap,https://anime4up.rest/episode/jujutsu-kaisen-2nd-season-recap-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-1/
Level 1 dakedo Unique Skill de Saikyou desu مدبلج,https://anime4up.rest/episode/level-1-dakedo-unique-skill-de-saikyou-desu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Level 1 dakedo Unique Skill de Saikyou desu مدبلج,https://anime4up.rest/episode/level-1-dakedo-unique-skill-de-saikyou-desu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Level 1 dakedo Unique Skill de Saikyou desu مدبلج,https://anime4up.rest/episode/level-1-dakedo-unique-skill-de-saikyou-desu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Spy Kyoushitsu 2nd Season,https://anime4up.rest/episode/spy-kyoushitsu-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Okashi na Tensei,https://anime4up.rest/episode/okashi-na-tensei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",https://anime4up.rest/episode/seija-musou-salaryman-isekai-de-ikinokoru-tame-ni-ayumu-michi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Synduality: Noir,https://anime4up.rest/episode/synduality-noir-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Mononogatari 2nd Season,https://anime4up.rest/episode/mononogatari-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Masamune-kun no Revenge R,https://anime4up.rest/episode/masamune-kun-no-revenge-r-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,https://anime4up.rest/episode/zom-100-zombie-ni-naru-made-ni-shitai-100-no-koto-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Mushoku Tensei II: Isekai Ittara Honki Dasu,https://anime4up.rest/episode/mushoku-tensei-ii-isekai-ittara-honki-dasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Genjitsu no Yohane: Sunshine in the Mirror,https://anime4up.rest/episode/genjitsu-no-yohane-sunshine-in-the-mirror-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Eiyuu Kyoushitsu,https://anime4up.rest/episode/eiyuu-kyoushitsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Shinigami Bocchan to Kuro Maid 2nd Season,https://anime4up.rest/episode/shinigami-bocchan-to-kuro-maid-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Bleach: Sennen Kessen-hen - Ketsubetsu-tan مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-ketsubetsu-tan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
One Piece,https://anime4up.rest/episode/%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-one-piece-rufi-senpai-oen-kikaku-baruto-no-himitsu-no-heya-sado/
"Jitsu wa Ore, Saikyou deshita?",https://anime4up.rest/episode/jitsu-wa-ore-saikyou-deshita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Uchi no Kaisha no Chiisai Senpai no Hanashi,https://anime4up.rest/episode/uchi-no-kaisha-no-chiisai-senpai-no-hanashi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Ayaka,https://anime4up.rest/episode/ayaka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,https://anime4up.rest/episode/ryza-no-atelier-tokoyami-no-joou-to-himitsu-no-kakurega-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",https://anime4up.rest/episode/maou-gakuin-no-futekigousha-shijou-saikyou-no-maou-no-shiso-tensei-shite-shison-tachi-no-gakkou-e-kayou-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Temple,https://anime4up.rest/episode/temple-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Horimiya: Piece,https://anime4up.rest/episode/horimiya-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Bleach: Sennen Kessen-hen - Ketsubetsu-tan,https://anime4up.rest/episode/bleach-sennen-kessen-hen-ketsubetsu-tan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Liar Liar,https://anime4up.rest/episode/liar-liar-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Nanatsu no Maken ga Shihai suru,https://anime4up.rest/episode/nanatsu-no-maken-ga-shihai-suru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Sugar Apple Fairy Tale Part 2,https://anime4up.rest/episode/sugar-apple-fairy-tale-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Cardfight!! Vanguard: will+Dress,https://anime4up.rest/episode/cardfight-vanguard-willdress-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Cardfight!! Vanguard: will+Dress,https://anime4up.rest/episode/cardfight-vanguard-willdress-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Cardfight!! Vanguard: will+Dress,https://anime4up.rest/episode/cardfight-vanguard-willdress-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,https://anime4up.rest/episode/higeki-no-genkyou-to-naru-saikyou-gedou-last-boss-joou-wa-tami-no-tame-ni-tsukushimasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Shiguang Dailiren II,https://anime4up.rest/episode/shiguang-dailiren-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Rurouni Kenshin: Meiji Kenkaku Romantan (2023),https://anime4up.rest/episode/rurouni-kenshin-meiji-kenkaku-romantan-2023-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",https://anime4up.rest/episode/seija-musou-salaryman-isekai-de-ikinokoru-tame-ni-ayumu-michi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-27-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-26/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-25/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-24/
BanG Dream! It's MyGO!!!!!,https://anime4up.rest/episode/bang-dream-its-mygo-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-23/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-22/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-18/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-17/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-16/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-15/
Hanma Baki: Son of Ogre 2nd Season,https://anime4up.rest/episode/hanma-baki-son-of-ogre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-14/
Dekiru Neko wa Kyou mo Yuuutsu,https://anime4up.rest/episode/dekiru-neko-wa-kyou-mo-yuuutsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Dekiru Neko wa Kyou mo Yuuutsu,https://anime4up.rest/episode/dekiru-neko-wa-kyou-mo-yuuutsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Dekiru Neko wa Kyou mo Yuuutsu,https://anime4up.rest/episode/dekiru-neko-wa-kyou-mo-yuuutsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Yumemiru Danshi wa Genjitsushugisha,https://anime4up.rest/episode/yumemiru-danshi-wa-genjitsushugisha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Helck,https://anime4up.rest/episode/helck-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Undead Girl Murder Farce,https://anime4up.rest/episode/undead-girl-murder-farce-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Shiro Seijo to Kuro Bokushi,https://anime4up.rest/episode/shiro-seijo-to-kuro-bokushi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Niehime to Kemono no Ou,https://anime4up.rest/episode/niehime-to-kemono-no-ou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Watashi no Shiawase na Kekkon,https://anime4up.rest/episode/watashi-no-shiawase-na-kekkon-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Bungou Stray Dogs 5th Season,https://anime4up.rest/episode/bungou-stray-dogs-5th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,https://anime4up.rest/episode/jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Edens Zero 2nd Season,https://anime4up.rest/episode/edens-zero-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Tonikaku Kawaii: Joshikou-hen,https://anime4up.rest/episode/tonikaku-kawaii-joshikou-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Yumemiru Danshi wa Genjitsushugisha,https://anime4up.rest/episode/yumemiru-danshi-wa-genjitsushugisha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Synduality: Noir,https://anime4up.rest/episode/synduality-noir-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Suki na Ko ga Megane wo Wasureta,https://anime4up.rest/episode/suki-na-ko-ga-megane-wo-wasureta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Yumemiru Danshi wa Genjitsushugisha,https://anime4up.rest/episode/yumemiru-danshi-wa-genjitsushugisha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Lv1 Maou to One Room Yuusha,https://anime4up.rest/episode/lv1-maou-to-one-room-yuusha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,https://anime4up.rest/episode/jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,https://anime4up.rest/episode/jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,https://anime4up.rest/episode/jidou-hanbaiki-ni-umarekawatta-ore-wa-meikyuu-wo-samayou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Okashi na Tensei,https://anime4up.rest/episode/okashi-na-tensei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Mononogatari 2nd Season,https://anime4up.rest/episode/mononogatari-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Masamune-kun no Revenge R,https://anime4up.rest/episode/masamune-kun-no-revenge-r-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Spy Kyoushitsu 2nd Season,https://anime4up.rest/episode/spy-kyoushitsu-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Spy Kyoushitsu 2nd Season,https://anime4up.rest/episode/spy-kyoushitsu-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Dark Gathering,https://anime4up.rest/episode/dark-gathering-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Genjitsu no Yohane: Sunshine in the Mirror,https://anime4up.rest/episode/genjitsu-no-yohane-sunshine-in-the-mirror-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Mushoku Tensei II: Isekai Ittara Honki Dasu,https://anime4up.rest/episode/mushoku-tensei-ii-isekai-ittara-honki-dasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Eiyuu Kyoushitsu,https://anime4up.rest/episode/eiyuu-kyoushitsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shinigami Bocchan to Kuro Maid 2nd Season,https://anime4up.rest/episode/shinigami-bocchan-to-kuro-maid-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Bleach: Sennen Kessen-hen - Ketsubetsu-tan مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-ketsubetsu-tan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Bleach: Sennen Kessen-hen - Ketsubetsu-tan مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-ketsubetsu-tan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",https://anime4up.rest/episode/maou-gakuin-no-futekigousha-shijou-saikyou-no-maou-no-shiso-tensei-shite-shison-tachi-no-gakkou-e-kayou-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1073/
"Jitsu wa Ore, Saikyou deshita?",https://anime4up.rest/episode/jitsu-wa-ore-saikyou-deshita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Uchi no Kaisha no Chiisai Senpai no Hanashi,https://anime4up.rest/episode/uchi-no-kaisha-no-chiisai-senpai-no-hanashi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Ayaka,https://anime4up.rest/episode/ayaka-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,https://anime4up.rest/episode/ryza-no-atelier-tokoyami-no-joou-to-himitsu-no-kakurega-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Temple,https://anime4up.rest/episode/temple-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Horimiya: Piece,https://anime4up.rest/episode/horimiya-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Bleach: Sennen Kessen-hen - Ketsubetsu-tan,https://anime4up.rest/episode/bleach-sennen-kessen-hen-ketsubetsu-tan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Liar Liar,https://anime4up.rest/episode/liar-liar-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Level 1 dakedo Unique Skill de Saikyou desu,https://anime4up.rest/episode/level-1-dakedo-unique-skill-de-saikyou-desu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
"Mix: Meisei Story - Nidome no Natsu, Sora no Mukou e",https://anime4up.rest/episode/mix-meisei-story-nidome-no-natsu-sora-no-mukou-e-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Yumemiru Danshi wa Genjitsushugisha,https://anime4up.rest/episode/yumemiru-danshi-wa-genjitsushugisha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
AI no Idenshi,https://anime4up.rest/episode/ai-no-idenshi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
"Kanojo, Okarishimasu 3rd Season",https://anime4up.rest/episode/kanojo-okarishimasu-3rd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Nanatsu no Maken ga Shihai suru,https://anime4up.rest/episode/nanatsu-no-maken-ga-shihai-suru-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Sugar Apple Fairy Tale Part 2,https://anime4up.rest/episode/sugar-apple-fairy-tale-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,https://anime4up.rest/episode/higeki-no-genkyou-to-naru-saikyou-gedou-last-boss-joou-wa-tami-no-tame-ni-tsukushimasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shiguang Dailiren II,https://anime4up.rest/episode/shiguang-dailiren-ii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Rurouni Kenshin: Meiji Kenkaku Romantan (2023),https://anime4up.rest/episode/rurouni-kenshin-meiji-kenkaku-romantan-2023-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
BanG Dream! It's MyGO!!!!!,https://anime4up.rest/episode/bang-dream-its-mygo-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Helck,https://anime4up.rest/episode/helck-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Undead Girl Murder Farce,https://anime4up.rest/episode/undead-girl-murder-farce-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shiro Seijo to Kuro Bokushi,https://anime4up.rest/episode/shiro-seijo-to-kuro-bokushi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Niehime to Kemono no Ou,https://anime4up.rest/episode/niehime-to-kemono-no-ou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-18/
Watashi no Shiawase na Kekkon,https://anime4up.rest/episode/watashi-no-shiawase-na-kekkon-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Bungou Stray Dogs 5th Season,https://anime4up.rest/episode/bungou-stray-dogs-5th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Edens Zero 2nd Season,https://anime4up.rest/episode/edens-zero-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-20/
Suki na Ko ga Megane wo Wasureta,https://anime4up.rest/episode/suki-na-ko-ga-megane-wo-wasureta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Dark Gathering,https://anime4up.rest/episode/dark-gathering-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Yumemiru Danshi wa Genjitsushugisha,https://anime4up.rest/episode/yumemiru-danshi-wa-genjitsushugisha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Kubo-san wa Mob wo Yurusanai,https://anime4up.rest/episode/kubo-san-wa-mob-wo-yurusanai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Lv1 Maou to One Room Yuusha,https://anime4up.rest/episode/lv1-maou-to-one-room-yuusha-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Mononogatari 2nd Season,https://anime4up.rest/episode/mononogatari-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Okashi na Tensei,https://anime4up.rest/episode/okashi-na-tensei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Synduality: Noir,https://anime4up.rest/episode/synduality-noir-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Cardfight!! Vanguard: will+Dress Season 3,https://anime4up.rest/episode/cardfight-vanguard-willdress-season-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Masamune-kun no Revenge R,https://anime4up.rest/episode/masamune-kun-no-revenge-r-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Genjitsu no Yohane: Sunshine in the Mirror,https://anime4up.rest/episode/genjitsu-no-yohane-sunshine-in-the-mirror-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Mushoku Tensei II: Isekai Ittara Honki Dasu,https://anime4up.rest/episode/mushoku-tensei-ii-isekai-ittara-honki-dasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Eiyuu Kyoushitsu,https://anime4up.rest/episode/eiyuu-kyoushitsu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Shinigami Bocchan to Kuro Maid 2nd Season,https://anime4up.rest/episode/shinigami-bocchan-to-kuro-maid-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
